number_of_snps	CellType
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
4	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
4	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
5	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
4	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
4	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
4	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
3	CD3-positive_T_cell-Roadmap
1	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
2	CD3-positive_T_cell-Roadmap
0	CD3-positive_T_cell-Roadmap
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
3	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
3	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
4	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
3	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
3	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
3	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
0	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
2	CD4-positive_helper_T_cell-Corces2016
1	CD4-positive_helper_T_cell-Corces2016
